budget,centered_discrepancy,combined_score_lower_is_better,composite_score,compressed_bytes,corpus,coverage_entropy,dataset,delay_minutes,detected,discovered_bug_classes,false_positives_before_first_window,field,imbalance_k2,input_bytes,k1,k2,locality_k2,mean_residual,method,min_grid_coverage,movement,ratio,roundtrip_ok,runtime_seconds,seed,selected_count,suite,threshold,top_recall,total_hits
,,,0.28755964543792256,,,0.41919034909173897,,,,,,real_california_housing_residual,,,,,,0.21175960991169548,rdt_tuned,0.375,,,,0.2020668749755714,1,512,residual_sampler_ablation,,0.14631782945736435,
,,,0.4595528254681441,,,0.487634318613302,,,,,,real_california_housing_residual,,,,,,0.48405373229624393,top_residual,0.328125,,,,0.0012012090010102838,1,512,residual_sampler_ablation,,0.49612403100775193,
,,,0.43589812238852765,,,0.45431025001373343,,,,,,real_california_housing_residual,,,,,,0.4713410069785329,top_residual_gradient,0.28125,,,,0.001352958002826199,1,512,residual_sampler_ablation,,0.4903100775193798,
768,0.11687895286092152,,,,,,,,,5,,,,,,,,,rdt_full,,,,,0.006858499982627109,1,,coverage_ablation,,,80
768,0.028693676206501702,,,,,,,,,5,,,,,,,,,rdt_hybrid_sobol,,,,,0.003694415994687006,1,,coverage_ablation,,,73
768,0.00032499125198037424,,,,,,,,,3,,,,,,,,,rdt_boundaries_only,,,,,8.23330192361027e-05,1,,coverage_ablation,,,35
768,0.0010701036694464232,,,,,,,,,4,,,,,,,,,rdt_powers_only,,,,,0.00011449999874457717,1,,coverage_ablation,,,85
768,0.000654105533616849,,,,,,,,,3,,,,,,,,,rdt_midpoints_only,,,,,0.00027370898169465363,1,,coverage_ablation,,,58
768,1.9070965909525091e-06,,,,,,,,,2,,,,,,,,,sobol,,,,,0.00022929199622012675,1,,coverage_ablation,,,32
768,0.00033376547413015574,,,,,,,,,2,,,,,,,,,random_uniform,,,,,3.7209014408290386e-05,1,,coverage_ablation,,,31
,,,,,,,real_nab_ambient,,False,,0,,,,,,,,rdt_raw_abs_shell,,,,,,1,,drift_ablation,0.015563027213417294,,
,,,,,,,real_nab_ambient,9300.0,True,,2,,,,,,,,rdt_standard_abs_shell,,,,,,1,,drift_ablation,0.15762867541569608,,
,,,,,,,real_nab_ambient,9300.0,True,,2,,,,,,,,rdt_standard_signed_shell,,,,,,1,,drift_ablation,0.29881317655261436,,
,,,,,,,real_nab_ambient,,False,,2,,,,,,,,histogram_js,,,,,,1,,drift_ablation,0.34672217455392657,,
,,,,,,,real_nab_ambient,13140.0,True,,2,,,,,,,,mean_std,,,,,,1,,drift_ablation,2.6161173861725726,,
,,,,,,,real_nab_ambient,,False,,2,,,,,,,,entropy_delta,,,,,,1,,drift_ablation,0.6151432370680079,,
,,,,,,,synthetic_variance_shift,2820.0,True,,1,,,,,,,,rdt_raw_abs_shell,,,,,,1,,drift_ablation,0.009710883844463638,,
,,,,,,,synthetic_variance_shift,3780.0,True,,1,,,,,,,,rdt_standard_abs_shell,,,,,,1,,drift_ablation,0.013695426711315486,,
,,,,,,,synthetic_variance_shift,3780.0,True,,1,,,,,,,,rdt_standard_signed_shell,,,,,,1,,drift_ablation,0.01954745118055204,,
,,,,,,,synthetic_variance_shift,1860.0,True,,1,,,,,,,,histogram_js,,,,,,1,,drift_ablation,0.02844344934484992,,
,,,,,,,synthetic_variance_shift,1860.0,True,,1,,,,,,,,mean_std,,,,,,1,,drift_ablation,0.2245509367107021,,
,,,,,,,synthetic_variance_shift,2820.0,True,,1,,,,,,,,entropy_delta,,,,,,1,,drift_ablation,0.1580350290958565,,
,,,,408,synthetic_ramp,,,,,,,,,16384,,,,,zlib,,,40.15686274509804,True,7.341697346419096e-05,1,,codec_ablation,,,
,,,,723,synthetic_ramp,,,,,,,,,16384,,,,,bz2,,,22.661134163208853,True,0.0017932910122908652,1,,codec_ablation,,,
,,,,352,synthetic_ramp,,,,,,,,,16384,,,,,lzma,,,46.54545454545455,True,0.0004631670017261058,1,,codec_ablation,,,
,,,,51,synthetic_ramp,,,,,,,,,16384,,,,,rdt_delta_zlib,,,321.2549019607843,True,0.0013471659913193434,1,,codec_ablation,,,
,,,,57,synthetic_ramp,,,,,,,,,16384,,,,,adaptive_rdt_zlib,,,287.43859649122805,True,0.001372458995319903,1,,codec_ablation,,,
,,,,16395,synthetic_random,,,,,,,,,16384,,,,,zlib,,,0.9993290637389448,True,0.00014899999951012433,1,,codec_ablation,,,
,,,,16852,synthetic_random,,,,,,,,,16384,,,,,bz2,,,0.9722288155708522,True,0.0024617919989395887,1,,codec_ablation,,,
,,,,16444,synthetic_random,,,,,,,,,16384,,,,,lzma,,,0.9963512527365604,True,0.002606374997412786,1,,codec_ablation,,,
,,,,16404,synthetic_random,,,,,,,,,16384,,,,,rdt_delta_zlib,,,0.9987807851743478,True,0.0016479160112794489,1,,codec_ablation,,,
,,,,16401,synthetic_random,,,,,,,,,16384,,,,,adaptive_rdt_zlib,,,0.9989634778367172,True,0.0009983339987229556,1,,codec_ablation,,,
,,,,53577,real_gutenberg_alice,,,,,,,,,151191,,,,,zlib,,,2.821938518394087,True,0.005846249987371266,1,,codec_ablation,,,
,,,,42743,real_gutenberg_alice,,,,,,,,,151191,,,,,bz2,,,3.5372107713543737,True,0.010749832988949493,1,,codec_ablation,,,
,,,,47636,real_gutenberg_alice,,,,,,,,,151191,,,,,lzma,,,3.173881098328995,True,0.02991350000957027,1,,codec_ablation,,,
,,,,65492,real_gutenberg_alice,,,,,,,,,151191,,,,,rdt_delta_zlib,,,2.308541501252061,True,0.018500041973311454,1,,codec_ablation,,,
,,,,53583,real_gutenberg_alice,,,,,,,,,151191,,,,,adaptive_rdt_zlib,,,2.8216225295336206,True,0.016745291999541223,1,,codec_ablation,,,
,,0.2001544448276278,,,,,synthetic_uniform,,,,,,1.25,,16,20,0.05545432183917282,,rdt_stable_labels,,0.1252,,,,2,,stable_partition_ablation,,,
,,0.9500544448276278,,,,,synthetic_uniform,,,,,,1.25,,16,20,0.05545432183917282,,rdt_remap_centroid_labels,,0.8751,,,,2,,stable_partition_ablation,,,
,,0.6600756542521264,,,,,synthetic_uniform,,,,,,1.072,,16,20,0.9983903427825032,,jump_hash,,0.1964,,,,2,,stable_partition_ablation,,,
,,0.9264584933721088,,,,,synthetic_uniform,,,,,,1.0,,16,20,0.11435220749357514,,morton_equal_chunks,,0.875,,,,2,,stable_partition_ablation,,,
,,0.1827591426048504,,,,,synthetic_uniform,,,,,,1.256,,64,80,0.013686983566334247,,rdt_stable_labels,,0.1254,,,,2,,stable_partition_ablation,,,
,,1.0495591426048503,,,,,synthetic_uniform,,,,,,1.256,,64,80,0.013686983566334247,,rdt_remap_centroid_labels,,0.9922,,,,2,,stable_partition_ablation,,,
,,0.6940239269666832,,,,,synthetic_uniform,,,,,,1.208,,64,80,0.9936087265926294,,jump_hash,,0.2053,,,,2,,stable_partition_ablation,,,
,,0.9911872641269337,,,,,synthetic_uniform,,,,,,1.0,,64,80,0.049527253615408134,,morton_equal_chunks,,0.9689,,,,2,,stable_partition_ablation,,,
,,0.25160214437742096,,,,,synthetic_clustered,,,,,,1.25,,16,20,0.031115876394268775,,rdt_stable_labels,,0.1876,,,,2,,stable_partition_ablation,,,
,,0.782802144377421,,,,,synthetic_clustered,,,,,,1.25,,16,20,0.03111587639426878,,rdt_remap_centroid_labels,,0.7188,,,,2,,stable_partition_ablation,,,
,,0.6599988156888618,,,,,synthetic_clustered,,,,,,1.072,,16,20,0.998219590419693,,jump_hash,,0.1964,,,,2,,stable_partition_ablation,,,
,,0.903513274312864,,,,,synthetic_clustered,,,,,,1.0,,16,20,0.06336283180636447,,morton_equal_chunks,,0.875,,,,2,,stable_partition_ablation,,,
,,0.44815209732782146,,,,,synthetic_clustered,,,,,,2.504,,64,80,0.0056713273951587515,,rdt_stable_labels,,0.1448,,,,2,,stable_partition_ablation,,,
,,1.2877520973278216,,,,,synthetic_clustered,,,,,,2.504,,64,80,0.0056713273951587515,,rdt_remap_centroid_labels,,0.9844,,,,2,,stable_partition_ablation,,,
,,0.6937217744675224,,,,,synthetic_clustered,,,,,,1.208,,64,80,0.9929372765944942,,jump_hash,,0.2053,,,,2,,stable_partition_ablation,,,
,,0.9773399676357515,,,,,synthetic_clustered,,,,,,1.0,,64,80,0.01875548363500329,,morton_equal_chunks,,0.9689,,,,2,,stable_partition_ablation,,,
,,0.43859387206061873,,,,,real_california_housing,,,,,,2.5,,16,20,0.030208604579152573,,rdt_stable_labels,,0.125,,,,2,,stable_partition_ablation,,,
,,1.2198438720606188,,,,,real_california_housing,,,,,,2.5,,16,20,0.030208604579152573,,rdt_remap_centroid_labels,,0.90625,,,,2,,stable_partition_ablation,,,
,,0.6583127499617462,,,,,real_california_housing,,,,,,1.0397286821705427,,16,20,0.9992005985368692,,jump_hash,,0.20072674418604652,,,,2,,stable_partition_ablation,,,
,,0.9195467373002034,,,,,real_california_housing,,,,,,1.0,,16,20,0.0989927495560075,,morton_equal_chunks,,0.875,,,,2,,stable_partition_ablation,,,
,,0.46405880409266576,,,,,real_california_housing,,,,,,2.5,,64,80,0.007878307113761902,,rdt_stable_labels,,0.16051356589147286,,,,2,,stable_partition_ablation,,,
,,1.2762196568058441,,,,,real_california_housing,,,,,,2.5,,64,80,0.007878307113761902,,rdt_remap_centroid_labels,,0.9726744186046512,,,,2,,stable_partition_ablation,,,
,,0.6789866299461108,,,,,real_california_housing,,,,,,1.1356589147286822,,64,80,0.9964776100438981,,jump_hash,,0.20343992248062015,,,,2,,stable_partition_ablation,,,
,,0.9830178605281161,,,,,real_california_housing,,,,,,1.0,,64,80,0.03159869092380672,,morton_equal_chunks,,0.9687984496124031,,,,2,,stable_partition_ablation,,,
,,,0.6672720123230202,,,0.6359557494943434,,,,,,synthetic_sharp_front,,,,,,0.38594028009840614,rdt_default,1.0,,,,0.007669416983844712,2,384,residual_sampler_ablation,,0.54375,
,,,0.6667233889532449,,,0.6384061112949854,,,,,,synthetic_sharp_front,,,,,,0.38416635971145,rdt_no_gradient,1.0,,,,0.007806249981513247,2,384,residual_sampler_ablation,,0.540625,
,,,0.47312362682664033,,,0.41071036236182973,,,,,,synthetic_sharp_front,,,,,,0.444944530776592,rdt_no_coverage,0.15625,,,,0.005704167007934302,2,384,residual_sampler_ablation,,0.6625,
,,,0.6690696237373986,,,0.7857346392497104,,,,,,synthetic_sharp_front,,,,,,0.31584643951767183,rdt_high_coverage,1.0,,,,0.007831583003280684,2,384,residual_sampler_ablation,,0.43125,
,,,0.7289809118712742,,,0.7546776053464975,,,,,,synthetic_sharp_front,,,,,,0.41190226071268415,rdt_tuned,0.953125,,,,0.08731933301896788,2,384,residual_sampler_ablation,,0.609375,
,,,0.6992935155559701,,,0.5872671873027717,,,,,,synthetic_sharp_front,,,,,,0.6267059282932556,top_residual,0.21875,,,,0.0002114999806508422,2,384,residual_sampler_ablation,,1.0,
,,,0.676782921760156,,,0.6256297764575885,,,,,,synthetic_sharp_front,,,,,,0.6060827147684072,top_residual_gradient,0.25,,,,0.00022216598154045641,2,384,residual_sampler_ablation,,0.90625,
,,,0.7337693751530214,,,0.6330910718657754,,,,,,synthetic_two_hotspots,,,,,,0.4586393576963008,rdt_default,1.0,,,,0.007536624994827434,2,384,residual_sampler_ablation,,0.69375,
,,,0.742944359328497,,,0.6351981695099914,,,,,,synthetic_two_hotspots,,,,,,0.46334729149877374,rdt_no_gradient,1.0,,,,0.007882584002800286,2,384,residual_sampler_ablation,,0.7125,
,,,0.5518736268266404,,,0.4107103623618298,,,,,,synthetic_two_hotspots,,,,,,0.5592330070460788,rdt_no_coverage,0.15625,,,,0.005625208024866879,2,384,residual_sampler_ablation,,0.8375,
,,,0.725492511643324,,,0.7942643189809253,,,,,,synthetic_two_hotspots,,,,,,0.3523819807269552,rdt_high_coverage,1.0,,,,0.007958375004818663,2,384,residual_sampler_ablation,,0.55,
,,,0.7759669917007139,,,0.6612449762877544,,,,,,synthetic_two_hotspots,,,,,,0.4821678061892618,rdt_tuned,1.0,,,,0.08795174999977462,2,384,residual_sampler_ablation,,0.765625,
,,,0.6380687663207585,,,0.45698218948788155,,,,,,synthetic_two_hotspots,,,,,,0.5996163672404078,top_residual,0.140625,,,,0.0002480830007698387,2,384,residual_sampler_ablation,,1.0,
,,,0.6376397357129194,,,0.4557563877511985,,,,,,synthetic_two_hotspots,,,,,,0.5991395160029744,top_residual_gradient,0.140625,,,,0.0002617080172058195,2,384,residual_sampler_ablation,,1.0,
,,,0.560957967694361,,,0.6335406219838884,,,,,,synthetic_oscillatory,,,,,,0.6536433468119074,rdt_default,1.0,,,,0.0077650419843848795,2,384,residual_sampler_ablation,,0.309375,
,,,0.5603222079263409,,,0.6357420226466883,,,,,,synthetic_oscillatory,,,,,,0.6545163175738282,rdt_no_gradient,1.0,,,,0.0077947499812580645,2,384,residual_sampler_ablation,,0.30625,
,,,0.32406112682664034,,,0.41071036236182973,,,,,,synthetic_oscillatory,,,,,,0.7005416583947692,rdt_no_coverage,0.15625,,,,0.00563058300758712,2,384,residual_sampler_ablation,,0.33125,
,,,0.6104657560989843,,,0.7950807317113839,,,,,,synthetic_oscillatory,,,,,,0.6052124132123208,rdt_high_coverage,1.0,,,,0.007888249994721264,2,384,residual_sampler_ablation,,0.29375,
,,,0.6269256161401601,,,0.7675553318290288,,,,,,synthetic_oscillatory,,,,,,0.6508119324648639,rdt_tuned,0.96875,,,,0.08720604199334048,2,384,residual_sampler_ablation,,0.365625,
,,,0.8895878315442729,,,0.8452509472693509,,,,,,synthetic_oscillatory,,,,,,0.820343478636266,top_residual,0.71875,,,,0.00036633299896493554,2,384,residual_sampler_ablation,,1.0,
,,,0.6204186576079853,,,0.8458390217371007,,,,,,synthetic_oscillatory,,,,,,0.7695326155234584,top_residual_gradient,0.75,,,,0.0002929579932242632,2,384,residual_sampler_ablation,,0.3875,
,,,0.2826129596100027,,,0.4785619444006722,,,,,,real_california_housing_residual,,,,,,0.17007327975733838,rdt_default,0.375,,,,0.01760145797743462,2,512,residual_sampler_ablation,,0.08914728682170543,
,,,0.26960848455203895,,,0.45261892596263625,,,,,,real_california_housing_residual,,,,,,0.15138877561511335,rdt_no_gradient,0.375,,,,0.017546750023029745,2,512,residual_sampler_ablation,,0.08042635658914729,
,,,0.24119459356152703,,,0.4434878752920706,,,,,,real_california_housing_residual,,,,,,0.18412066378636355,rdt_no_coverage,0.203125,,,,0.012448333000065759,2,512,residual_sampler_ablation,,0.10077519379844961,
,,,0.2920297145961126,,,0.5067128058227802,,,,,,real_california_housing_residual,,,,,,0.1561430903569704,rdt_high_coverage,0.375,,,,0.017862916021840647,2,512,residual_sampler_ablation,,0.08817829457364341,
,,,0.2870275452295899,,,0.42036939833038967,,,,,,real_california_housing_residual,,,,,,0.21135025791283585,rdt_tuned,0.359375,,,,0.1983879170147702,2,512,residual_sampler_ablation,,0.1511627906976744,
,,,0.4595528254681441,,,0.487634318613302,,,,,,real_california_housing_residual,,,,,,0.48405373229624393,top_residual,0.328125,,,,0.0011393330059945583,2,512,residual_sampler_ablation,,0.49612403100775193,
,,,0.43589812238852765,,,0.45431025001373343,,,,,,real_california_housing_residual,,,,,,0.4713410069785329,top_residual_gradient,0.28125,,,,0.0011804999958258122,2,512,residual_sampler_ablation,,0.4903100775193798,
768,0.11749014387764235,,,,,,,,,5,,,,,,,,,rdt_full,,,,,0.006719833007082343,2,,coverage_ablation,,,72
768,0.028952515487047324,,,,,,,,,5,,,,,,,,,rdt_hybrid_sobol,,,,,0.0038893750170245767,2,,coverage_ablation,,,64
768,0.0003328346145467163,,,,,,,,,3,,,,,,,,,rdt_boundaries_only,,,,,0.0001659159897826612,2,,coverage_ablation,,,40
768,0.0008352319473171585,,,,,,,,,4,,,,,,,,,rdt_powers_only,,,,,0.00012912499369122088,2,,coverage_ablation,,,91
768,0.00047052525080105545,,,,,,,,,3,,,,,,,,,rdt_midpoints_only,,,,,0.00012779198004864156,2,,coverage_ablation,,,65
768,1.908788902379305e-06,,,,,,,,,2,,,,,,,,,sobol,,,,,0.00019070800044573843,2,,coverage_ablation,,,35
768,0.00034221999666002393,,,,,,,,,2,,,,,,,,,random_uniform,,,,,3.125000512227416e-05,2,,coverage_ablation,,,35
,,,,,,,real_nab_ambient,,False,,0,,,,,,,,rdt_raw_abs_shell,,,,,,2,,drift_ablation,0.015563027213417294,,
,,,,,,,real_nab_ambient,9300.0,True,,2,,,,,,,,rdt_standard_abs_shell,,,,,,2,,drift_ablation,0.15762867541569608,,
,,,,,,,real_nab_ambient,9300.0,True,,2,,,,,,,,rdt_standard_signed_shell,,,,,,2,,drift_ablation,0.29881317655261436,,
,,,,,,,real_nab_ambient,,False,,2,,,,,,,,histogram_js,,,,,,2,,drift_ablation,0.34672217455392657,,
,,,,,,,real_nab_ambient,13140.0,True,,2,,,,,,,,mean_std,,,,,,2,,drift_ablation,2.6161173861725726,,
,,,,,,,real_nab_ambient,,False,,2,,,,,,,,entropy_delta,,,,,,2,,drift_ablation,0.6151432370680079,,
,,,,,,,synthetic_variance_shift,8580.0,True,,1,,,,,,,,rdt_raw_abs_shell,,,,,,2,,drift_ablation,0.012230242654370102,,
,,,,,,,synthetic_variance_shift,6660.0,True,,1,,,,,,,,rdt_standard_abs_shell,,,,,,2,,drift_ablation,0.010971286019672595,,
,,,,,,,synthetic_variance_shift,8580.0,True,,1,,,,,,,,rdt_standard_signed_shell,,,,,,2,,drift_ablation,0.01918089523123575,,
,,,,,,,synthetic_variance_shift,6660.0,True,,1,,,,,,,,histogram_js,,,,,,2,,drift_ablation,0.024812006373699277,,
,,,,,,,synthetic_variance_shift,2820.0,True,,1,,,,,,,,mean_std,,,,,,2,,drift_ablation,0.1645776372311863,,
,,,,,,,synthetic_variance_shift,3780.0,True,,1,,,,,,,,entropy_delta,,,,,,2,,drift_ablation,0.07777167452146384,,
,,,,408,synthetic_ramp,,,,,,,,,16384,,,,,zlib,,,40.15686274509804,True,7.333399844355881e-05,2,,codec_ablation,,,
,,,,723,synthetic_ramp,,,,,,,,,16384,,,,,bz2,,,22.661134163208853,True,0.001862292003352195,2,,codec_ablation,,,
,,,,352,synthetic_ramp,,,,,,,,,16384,,,,,lzma,,,46.54545454545455,True,0.0005917499947827309,2,,codec_ablation,,,
,,,,51,synthetic_ramp,,,,,,,,,16384,,,,,rdt_delta_zlib,,,321.2549019607843,True,0.0013616670039482415,2,,codec_ablation,,,
,,,,57,synthetic_ramp,,,,,,,,,16384,,,,,adaptive_rdt_zlib,,,287.43859649122805,True,0.0013738340057898313,2,,codec_ablation,,,
,,,,16395,synthetic_random,,,,,,,,,16384,,,,,zlib,,,0.9993290637389448,True,0.0001521660014986992,2,,codec_ablation,,,
,,,,16842,synthetic_random,,,,,,,,,16384,,,,,bz2,,,0.9728060800380003,True,0.002681874990230426,2,,codec_ablation,,,
,,,,16444,synthetic_random,,,,,,,,,16384,,,,,lzma,,,0.9963512527365604,True,0.0023507089936174452,2,,codec_ablation,,,
,,,,16406,synthetic_random,,,,,,,,,16384,,,,,rdt_delta_zlib,,,0.9986590271851762,True,0.0016790419758763164,2,,codec_ablation,,,
,,,,16401,synthetic_random,,,,,,,,,16384,,,,,adaptive_rdt_zlib,,,0.9989634778367172,True,0.0009947500075213611,2,,codec_ablation,,,
,,,,53577,real_gutenberg_alice,,,,,,,,,151191,,,,,zlib,,,2.821938518394087,True,0.005847083986736834,2,,codec_ablation,,,
,,,,42743,real_gutenberg_alice,,,,,,,,,151191,,,,,bz2,,,3.5372107713543737,True,0.010759791999589652,2,,codec_ablation,,,
,,,,47636,real_gutenberg_alice,,,,,,,,,151191,,,,,lzma,,,3.173881098328995,True,0.030084333004197106,2,,codec_ablation,,,
,,,,65492,real_gutenberg_alice,,,,,,,,,151191,,,,,rdt_delta_zlib,,,2.308541501252061,True,0.018360874993959442,2,,codec_ablation,,,
,,,,53583,real_gutenberg_alice,,,,,,,,,151191,,,,,adaptive_rdt_zlib,,,2.8216225295336206,True,0.016592958010733128,2,,codec_ablation,,,
,,0.2003738784948746,,,,,synthetic_uniform,,,,,,1.25,,16,20,0.05594195221083245,,rdt_stable_labels,,0.1252,,,,3,,stable_partition_ablation,,,
,,0.7314738784948747,,,,,synthetic_uniform,,,,,,1.25,,16,20,0.05594195221083245,,rdt_remap_centroid_labels,,0.6563,,,,3,,stable_partition_ablation,,,
,,0.660074716702864,,,,,synthetic_uniform,,,,,,1.072,,16,20,0.9983882593396979,,jump_hash,,0.1964,,,,3,,stable_partition_ablation,,,
,,0.9201386536593793,,,,,synthetic_uniform,,,,,,1.0,,16,20,0.10030811924306521,,morton_equal_chunks,,0.875,,,,3,,stable_partition_ablation,,,
,,0.1826661182429442,,,,,synthetic_uniform,,,,,,1.256,,64,80,0.013924707206542705,,rdt_stable_labels,,0.1252,,,,3,,stable_partition_ablation,,,
,,1.049666118242944,,,,,synthetic_uniform,,,,,,1.256,,64,80,0.013924707206542705,,rdt_remap_centroid_labels,,0.9922,,,,3,,stable_partition_ablation,,,
,,0.6934350020039627,,,,,synthetic_uniform,,,,,,1.208,,64,80,0.9923000044532505,,jump_hash,,0.2053,,,,3,,stable_partition_ablation,,,
,,0.9886435641792863,,,,,synthetic_uniform,,,,,,1.0,,64,80,0.04387458706508082,,morton_equal_chunks,,0.9689,,,,3,,stable_partition_ablation,,,
,,0.2498310197254694,,,,,synthetic_clustered,,,,,,1.25,,16,20,0.027180043834376454,,rdt_stable_labels,,0.1876,,,,3,,stable_partition_ablation,,,
,,0.9684310197254694,,,,,synthetic_clustered,,,,,,1.25,,16,20,0.027180043834376454,,rdt_remap_centroid_labels,,0.9062,,,,3,,stable_partition_ablation,,,
,,0.6599995413763421,,,,,synthetic_clustered,,,,,,1.072,,16,20,0.9982212030585381,,jump_hash,,0.1964,,,,3,,stable_partition_ablation,,,
,,0.900010899203445,,,,,synthetic_clustered,,,,,,1.0,,16,20,0.05557977600765569,,morton_equal_chunks,,0.875,,,,3,,stable_partition_ablation,,,
,,0.42444760343412735,,,,,synthetic_clustered,,,,,,2.504,,64,80,0.005216896520282991,,rdt_stable_labels,,0.1213,,,,3,,stable_partition_ablation,,,
,,1.2797476034341273,,,,,synthetic_clustered,,,,,,2.504,,64,80,0.00521689652028299,,rdt_remap_centroid_labels,,0.9766,,,,3,,stable_partition_ablation,,,
,,0.6930394998520485,,,,,synthetic_clustered,,,,,,1.208,,64,80,0.9914211107823301,,jump_hash,,0.2053,,,,3,,stable_partition_ablation,,,
,,0.9761158050380698,,,,,synthetic_clustered,,,,,,1.0,,64,80,0.01603512230682187,,morton_equal_chunks,,0.9689,,,,3,,stable_partition_ablation,,,
,,0.43859387206061873,,,,,real_california_housing,,,,,,2.5,,16,20,0.030208604579152573,,rdt_stable_labels,,0.125,,,,3,,stable_partition_ablation,,,
,,1.2198438720606188,,,,,real_california_housing,,,,,,2.5,,16,20,0.030208604579152573,,rdt_remap_centroid_labels,,0.90625,,,,3,,stable_partition_ablation,,,
,,0.6583127499617462,,,,,real_california_housing,,,,,,1.0397286821705427,,16,20,0.9992005985368692,,jump_hash,,0.20072674418604652,,,,3,,stable_partition_ablation,,,
,,0.9195467373002034,,,,,real_california_housing,,,,,,1.0,,16,20,0.0989927495560075,,morton_equal_chunks,,0.875,,,,3,,stable_partition_ablation,,,
,,0.46405880409266576,,,,,real_california_housing,,,,,,2.5,,64,80,0.007878307113761902,,rdt_stable_labels,,0.16051356589147286,,,,3,,stable_partition_ablation,,,
,,1.2762196568058441,,,,,real_california_housing,,,,,,2.5,,64,80,0.007878307113761902,,rdt_remap_centroid_labels,,0.9726744186046512,,,,3,,stable_partition_ablation,,,
,,0.6789866299461108,,,,,real_california_housing,,,,,,1.1356589147286822,,64,80,0.9964776100438981,,jump_hash,,0.20343992248062015,,,,3,,stable_partition_ablation,,,
,,0.9830178605281161,,,,,real_california_housing,,,,,,1.0,,64,80,0.03159869092380672,,morton_equal_chunks,,0.9687984496124031,,,,3,,stable_partition_ablation,,,
,,,0.6671489616282058,,,0.6315863189377307,,,,,,synthetic_sharp_front,,,,,,0.3863274732610667,rdt_default,1.0,,,,0.008353125012945384,3,384,residual_sampler_ablation,,0.546875,
,,,0.6691138369634368,,,0.6331823913241054,,,,,,synthetic_sharp_front,,,,,,0.3902928780837924,rdt_no_gradient,1.0,,,,0.007776500016916543,3,384,residual_sampler_ablation,,0.55,
